,uniqueid,year,treat,returnyear,groupid,doctoral_graduation_year,post,treat_post,gender,cohort,discipline,bachelor_university,doctoral_university,region_bf_rcrt,doc_region,num_of_pub,q12_num,q1_num,top10_num,fa_pub,fa_q12pub,fa_q1pub,fa_top10pub,la_pub,la_q12pub,la_q1pub,la_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,pi,alumni,recruit_institution,recruit_type,phd_overall_rank,phd_field_rank,bc_overall_rank,recruit_position,top10_productivity,year_index,counterfactual_num_of_pub,counterfactual_top10_num,counterfactual_fa_pub,counterfactual_fa_q1pub,counterfactual_la_pub,counterfactual_la_q1pub
75,0_9,2011,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,33,94,5.0,,,-1,,,,,,
76,0_9,2017,0,2012,19,2005,1,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,5.0,5,4,4.0,0.0,0,0.0,0,2.0,2,2.0,2,5,32,2500.0,556039.5,,0,,,33,94,5.0,,,5,,,,,,
77,0_9,2016,0,2012,19,2005,1,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,5.0,5,4,3.0,0.0,0,0.0,0,2.0,2,1.0,0,5,5,0.0,558539.5,,0,,,33,94,5.0,,,4,,,,,,
78,0_9,2006,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,1.0,0,0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0.0,,0,,,33,94,5.0,,,-6,,,,,,
79,0_9,2008,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,33,94,5.0,,,-4,,,,,,
80,0_9,2013,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,4.0,4,4,4.0,0.0,0,0.0,0,4.0,4,4.0,4,11,6,0.0,0.0,,0,,,33,94,5.0,,,1,,,,,,
81,0_9,2018,0,2012,19,2005,1,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,15.0,15,13,11.0,1.0,1,0.0,0,8.0,8,8.0,7,32,7,558539.5,788328.81,,0,,,33,94,5.0,,,6,,,,,,
82,0_9,2014,0,2012,19,2005,1,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,6.0,6,6,6.0,0.0,0,0.0,0,2.0,2,2.0,2,6,20,0.0,0.0,,0,,,33,94,5.0,,,2,,,,,,
83,0_9,2012,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,11,0.0,0.0,,0,,,33,94,5.0,,,0,,,,,,
84,0_9,2019,0,2012,19,2005,1,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,7.0,7,7,5.0,0.0,0,0.0,0,3.0,3,3.0,2,7,17,556039.5,568980.5,,0,,,33,94,5.0,,,7,,,,,,
85,0_9,2009,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,2.0,2,2,2.0,2.0,2,2.0,2,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,33,94,5.0,,,-3,,,,,,
86,0_9,2015,0,2012,19,2005,1,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,9.0,9,9,9.0,0.0,0,0.0,0,7.0,7,7.0,7,20,5,0.0,2500.0,,0,,,33,94,5.0,,,3,,,,,,
87,0_9,2007,0,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Peking University,Duke University,,USA,2.0,0,0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,33,94,5.0,,,-5,,,,,,
88,1_19,2009,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,2.0,2,0,0.0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,-3,0.0,0.0,0.8828699140608354,0.48007331355906413,0.0,0.0
89,1_19,2015,1,2012,19,2005,1,1,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,2.0,2,2,0.0,1.0,1,1.0,0,1.0,1,1.0,0,1,0,362668.19,38319.125,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,3,1.3659633766292805,0.26746665885216747,0.3996579128433279,0.08916686536469623,0.30740575486019983,0.2241417495320085
90,1_19,2013,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,383157.34,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,1,1.212458277115672,0.2730072599912734,0.6326193904612172,0.28336700702435436,0.025485859348031437,0.018954701448998468
91,1_19,2010,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,-2,0.19098446981428108,0.0,0.8226314781289773,0.43618315738966307,0.0,0.0
92,1_19,2006,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,-6,0.0,0.0,0.6042686081191917,0.2781469567043029,0.0,0.0
93,1_19,2016,1,2012,19,2005,1,1,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,1.0,0,0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,371438.03,23397.678,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,4,1.922488925889601,0.6691410036866865,0.3811215597441328,0.05191196841484305,0.678477117755709,0.5452843771121213
94,1_19,2019,1,2012,19,2005,1,1,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,4.0,4,3,0.0,1.0,1,0.0,0,1.0,1,0.0,0,0,0,22179.975,44993.664,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,7,3.127640531533264,1.16842014199978,0.30901906832571163,0.0,1.2971772790167484,0.9467322882972301
95,1_19,2018,1,2012,19,2005,1,1,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,22069.836,44770.238,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,6,2.803324698589978,1.0370909309394043,0.3660402910713811,0.012091517180798955,1.1118819601362533,0.7810551734526335
96,1_19,2014,1,2012,19,2005,1,1,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,3.0,3,2,2.0,2.0,2,1.0,1,1.0,1,1.0,1,0,1,18769.768,394165.03,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,2,0.940974519487037,0.09996630118326388,0.4939886612854209,0.18648734071586584,0.0,0.0
97,1_19,2008,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,4.0,3,1,1.0,2.0,2,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,-4,0.0,0.0,0.9082715614782472,0.4874943413740117,0.0,0.0
98,1_19,2017,1,2012,19,2005,1,1,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,1.0,1,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,354126.75,22307.201,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,5,2.309655048911127,0.5927449980259032,0.29355229702492436,0.0,0.9137303002740658,0.656177229089043
99,1_19,2012,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,70555.555,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,0,0.8864332818444098,0.15636622808979073,0.7728062797495439,0.381066642303727,0.0,0.0
100,1_19,2007,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,-5,0.0,0.0,0.9175124487047537,0.4639265130981949,0.0,0.0
101,1_19,2011,1,2012,19,2005,0,0,Male,1,PHYSICS AND MATHEMATICS,Tsinghua University,Duke University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,Shanghai Jiao Tong University,C9?CAS,33,94,1.0,Special Investigator,0.0,-1,0.5358938875686087,0.025207133668202042,0.8117292755815111,0.4454072905699422,0.0,0.0
102,0_16,2011,0,2012,27,2009,0,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,198,202,290.0,,,-1,,,,,,
103,0_16,2015,0,2012,27,2009,1,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,23862.5,,0,,,198,202,290.0,,,3,,,,,,
104,0_16,2012,0,2012,27,2009,0,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,2.0,2,2,2.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,198,202,290.0,,,0,,,,,,
105,0_16,2016,0,2012,27,2009,1,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,3.0,3,2,1.0,1.0,1,1.0,1,1.0,1,0.0,0,0,0,0.0,23862.5,,0,,,198,202,290.0,,,4,,,,,,
106,0_16,2019,0,2012,27,2009,1,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,4.0,3,3,2.0,0.0,0,0.0,0,4.0,3,3.0,2,12,2,23862.5,23862.5,,0,,,198,202,290.0,,,7,,,,,,
107,0_16,2017,0,2012,27,2009,1,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,2.0,2,2,1.0,0.0,0,0.0,0,1.0,1,1.0,1,0,0,23862.5,23862.5,,0,,,198,202,290.0,,,5,,,,,,
108,0_16,2010,0,2012,27,2009,0,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,4.0,4,3,3.0,4.0,4,3.0,3,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,198,202,290.0,,,-2,,,,,,
109,0_16,2013,0,2012,27,2009,0,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,2.0,2,2,2.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,198,202,290.0,,,1,,,,,,
110,0_16,2014,0,2012,27,2009,1,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,198,202,290.0,,,2,,,,,,
111,0_16,2018,0,2012,27,2009,1,0,Female,1,CHEMISTRY,Liaocheng University,University of Rochester,,USA,1.0,1,1,0.0,1.0,1,1.0,0,0.0,0,0.0,0,0,12,23862.5,23862.5,,0,,,198,202,290.0,,,6,,,,,,
112,1_27,2016,1,2012,27,2009,1,1,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,17.0,17,15,10.0,0.0,0,0.0,0,12.0,12,11.0,8,16,19,374362.75,80220.609,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,4,9.553762032618854,6.076928145412927,0.5124138129804233,0.3228760808883915,6.115781153855155,5.566959748444979
113,1_27,2014,1,2012,27,2009,1,1,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,6.0,5,5,3.0,0.0,0,0.0,0,2.0,1,1.0,0,0,14,0.0,397268.69,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,2,8.57224762621629,5.507753442909504,0.6252809145217114,0.45745145318941427,5.313178786331067,4.835542119232949
114,1_27,2015,1,2012,27,2009,1,1,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,18.0,18,17,9.0,0.0,0,0.0,0,12.0,12,11.0,5,14,16,385774.47,82665.977,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,3,8.997236483358535,5.675253800578407,0.5309501660796184,0.36013097783824444,5.7447097909596465,5.245817120864866
115,1_27,2010,1,2012,27,2009,0,0,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,5.0,5,5,5.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,-2,7.822257576543535,5.099138092147308,0.9539237313652679,0.7071472698632115,4.8643220013598345,4.5596228881558964
116,1_27,2018,1,2012,27,2009,1,1,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,11.0,11,10,7.0,0.0,0,0.0,0,7.0,7,6.0,4,15,25,75668.008,66209.508,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,6,10.434597805319232,6.444878072665643,0.49733254430767165,0.2830556296543474,6.5491859962357,5.802730544785491
117,1_27,2011,1,2012,27,2009,0,0,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,3.0,2,1,1.0,3.0,2,1.0,1,1.0,1,0.0,0,0,0,0.0,0.0,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,-1,8.167166994297862,5.432994275394441,0.9430215288178017,0.7163714030434906,4.988594675748329,4.645596092922058
118,1_27,2012,1,2012,27,2009,0,0,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,0,8.517706388573664,5.56415336981603,0.9040985329858344,0.6520307547772755,5.1423141644275,4.7676899689454455
119,1_27,2019,1,2012,27,2009,1,1,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,15.0,13,12,10.0,0.0,0,0.0,0,10.0,9,9.0,7,25,22,76045.625,66539.922,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,7,10.758913638262516,6.576207283726019,0.4403113215620022,0.25868369203544384,6.734481315116195,5.9684076596300875
120,1_27,2017,1,2012,27,2009,1,1,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,18.0,18,18,11.0,0.0,0,0.0,0,16.0,16,16.0,9,19,15,395156.06,76481.836,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,5,9.94092815564038,6.000532139752142,0.42484455026121504,0.2494882191676532,6.3510343363735124,5.677852600421901
121,1_27,2013,1,2012,27,2009,0,0,Male,1,CHEMISTRY,Wuhan University,University of Rochester,USA,USA,4.0,4,4,4.0,2.0,2,2.0,2,1.0,1,1.0,1,0,0,0.0,407569.06,0.0,0,University of Science and Technology of China,C9?CAS,198,202,18.0,Professor,0.0,1,8.843731383844926,5.680794401717513,0.7639116436975077,0.5543311194979028,5.462789895447478,5.040630072781856
122,0_18,2013,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,10.0,10,10,3.0,4.0,4,4.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,63.0,,,2,,,,,,
123,0_18,2011,0,2011,36,2008,0,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,1.0,1,1,0.0,1.0,1,1.0,0,0.0,0,0.0,0,0,1,0.0,0.0,,0,,,628,859,63.0,,,0,,,,,,
124,0_18,2012,0,2011,36,2008,0,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,4.0,4,4,3.0,0.0,0,0.0,0,2.0,2,2.0,1,1,0,0.0,0.0,,0,,,628,859,63.0,,,1,,,,,,
125,0_18,2009,0,2011,36,2008,0,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,63.0,,,-2,,,,,,
126,0_18,2018,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,11.0,11,9,7.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,,0,,,628,859,63.0,,,7,,,,,,
127,0_18,2017,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,7.0,7,4,2.0,1.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,63.0,,,6,,,,,,
128,0_18,2016,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,4.0,4,3,2.0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,63.0,,,5,,,,,,
129,0_18,2015,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,5.0,5,5,3.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,63.0,,,4,,,,,,
130,0_18,2019,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,9.0,9,6,4.0,0.0,0,0.0,0,2.0,2,1.0,1,1,0,0.0,0.0,,0,,,628,859,63.0,,,8,,,,,,
131,0_18,2014,0,2011,36,2008,1,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,6.0,4,4,3.0,0.0,0,0.0,0,1.0,1,1.0,1,0,0,0.0,0.0,,0,,,628,859,63.0,,,3,,,,,,
132,0_18,2010,0,2011,36,2008,0,0,Male,1,CHEMISTRY,Southwest University,Clemson University,,USA,2.0,2,2,2.0,2.0,2,2.0,2,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,63.0,,,-1,,,,,,
133,0_19,2019,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,1.0,1,0,0.0,0.0,0,0.0,0,1.0,1,0.0,0,8,0,127878.0,337878.0,,0,,,628,859,4.0,,,8,,,,,,
134,0_19,2017,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,127878.0,,0,,,628,859,4.0,,,6,,,,,,
135,0_19,2018,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,2.0,2,0,0.0,2.0,2,0.0,0,0.0,0,0.0,0,0,8,127878.0,337878.0,,0,,,628,859,4.0,,,7,,,,,,
136,0_19,2011,0,2011,36,2009,0,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,4.0,,,0,,,,,,
137,0_19,2012,0,2011,36,2009,0,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,3.0,3,3,2.0,1.0,1,1.0,1,0.0,0,0.0,0,0,2,0.0,0.0,,0,,,628,859,4.0,,,1,,,,,,
138,0_19,2013,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,2.0,2,2,0.0,1.0,1,1.0,0,1.0,1,1.0,0,2,0,0.0,0.0,,0,,,628,859,4.0,,,2,,,,,,
139,0_19,2010,0,2011,36,2009,0,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,1.0,1,1,0.0,0.0,0,0.0,0,1.0,1,1.0,0,1,0,0.0,0.0,,0,,,628,859,4.0,,,-1,,,,,,
140,0_19,2015,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,4.0,,,4,,,,,,
141,0_19,2014,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,1.0,1,1,0.0,1.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,628,859,4.0,,,3,,,,,,
142,0_19,2016,0,2011,36,2009,1,0,Male,1,CHEMISTRY,Shanghai Jiao Tong University,Clemson University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,127878.0,,0,,,628,859,4.0,,,5,,,,,,
143,1_36,2012,1,2011,36,2008,0,0,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,6.0,6,6,5.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,374426.56,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,1,7.4572789987040355,5.210543833113125,1.002375126505248,0.9534610883273638,1.8825695834739749,1.6297849826720385
144,1_36,2017,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,11.0,11,9,6.0,0.0,0,0.0,0,6.0,6,5.0,4,13,11,481994.81,103573.13,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,6,8.880500765770751,5.646922603049237,0.5231211437806285,0.5509185527177414,3.0912897554199867,2.5399476141484936
145,1_36,2009,1,2011,36,2008,0,0,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,3.0,3,3,2.0,3.0,3,3.0,2,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,-2,6.5106863793579315,4.657293398813471,1.1124387608165396,1.0524677595827008,1.4233415361842525,1.307035998426073
146,1_36,2013,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,5.0,5,5,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,432132.38,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,2,6.978316194092865,4.882425670583409,0.8663316656362452,0.8825847912904701,1.754881607153634,1.493213753513659
147,1_36,2016,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,13.0,12,10,5.0,0.0,0,0.0,0,6.0,5,4.0,1,15,13,505556.88,171304.42,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,5,8.493334642749225,5.72331860871002,0.610690406499837,0.6243064144384798,2.8560365729016297,2.429054762171572
148,1_36,2011,1,2011,36,2008,0,0,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,3.0,3,3,2.0,2.0,2,2.0,2,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,0,7.106739604428235,5.079384738691536,1.0412981223372153,1.017801736593579,1.7288500947948038,1.507691106648651
149,1_36,2014,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,8.0,7,7,7.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,536490.13,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,3,7.5118202363466615,5.154143906206597,0.7235575080411251,0.7588817867395026,2.053434205377541,1.6976371329595419
150,1_36,2018,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,21.0,21,18,13.0,0.0,0,0.0,0,8.0,8,6.0,5,11,6,161582.72,128481.91,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,7,9.374170415449603,6.0912685359627385,0.5956091378270852,0.5844859632044357,3.289441415282174,2.664825558512084
151,1_36,2010,1,2011,36,2008,0,0,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,3.0,3,3,3.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,-1,6.761830186673906,4.745528555444403,1.0522003248846814,1.0085776034132998,1.6045774204063095,1.4217179018824893
152,1_36,2015,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,8.0,8,7,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0,15,409024.28,176526.31,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,4,7.936809093488906,5.321644263875502,0.6292267595990321,0.6615613113883327,2.484965210006121,2.107912134591459
153,1_36,2019,1,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,12.0,12,12,11.0,0.0,0,0.0,0,10.0,10,10.0,9,6,12,102982.41,129123.1,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,8,9.69848624839289,6.222597747023114,0.5385879150814158,0.5601140255855321,3.4747367341626694,2.8305026733566807
154,0_20,2017,0,2011,40,2009,1,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,5.0,5,5,5.0,0.0,0,0.0,0,3.0,3,3.0,3,9,7,0.0,0.0,,0,,,16,23,5.0,,,6,,,,,,
155,0_20,2014,0,2011,40,2009,1,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,3.0,3,3,1.0,0.0,0,0.0,0,2.0,2,2.0,0,7,0,0.0,0.0,,0,,,16,23,5.0,,,3,,,,,,
156,0_20,2018,0,2011,40,2009,1,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,6.0,6,5,3.0,0.0,0,0.0,0,3.0,3,2.0,2,7,19,0.0,0.0,,0,,,16,23,5.0,,,7,,,,,,
157,0_20,2010,0,2011,40,2009,0,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,2.0,2,2,2.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,16,23,5.0,,,-1,,,,,,
158,0_20,2013,0,2011,40,2009,1,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,3.0,3,3,3.0,2.0,2,2.0,2,0.0,0,0.0,0,0,7,0.0,0.0,,0,,,16,23,5.0,,,2,,,,,,
159,0_20,2011,0,2011,40,2009,0,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,16,23,5.0,,,0,,,,,,
160,0_20,2016,0,2011,40,2009,1,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,4.0,4,4,3.0,0.0,0,0.0,0,3.0,3,3.0,2,6,9,0.0,0.0,,0,,,16,23,5.0,,,5,,,,,,
161,0_20,2019,0,2011,40,2009,1,0,Male,1,CHEMISTRY,Peking University,University of Toronto,,CANADA,7.0,7,6,4.0,0.0,0,0.0,0,6.0,6,5.0,4,19,9,0.0,115965.0,,0,,,16,23,5.0,,,8,,,,,,
